%Szakasz_index	VTX	mesh_density
526	0.22316750075937294	4599.323522785183
527	0.22338492403804555	4599.28452602913
528	0.22360234916022284	4599.243673282656
529	0.2238197762136771	4599.200894500448
530	0.22403720528949672	4599.156117670393
531	0.22425463648217964	4599.10926877387
532	0.2244720698897287	4599.060271749028
533	0.22468950561374884	4599.009048454125
534	0.22490694375954595	4598.955518629745
535	0.22512438443622768	4598.899599857567
536	0.22534182775680614	4598.84120752506
537	0.22555927383830243	4598.780254784388
538	0.22577672280185307	4598.716652511964
539	0.22599417477281844	4598.650309269862
540	0.22621162988089313	4598.58113126553
541	0.22642908826021824	4598.50902230984
542	0.2266465500494957	4598.433883775817
543	0.22686401539210466	4598.355614558047
544	0.22708148443621992	4598.274111030424
545	0.22729895733493233	4598.189267001663
546	0.22751643424637144	4598.1009736756105
547	0.22773391533383017	4598.009119605222
548	0.22795140076589165	4597.913590649598
549	0.22816889071655833	4597.814269930555
550	0.22838638536538308	4597.711037786412
551	0.2286038848976028	4597.603771727074
552	0.2288213895042741	4597.49234639163
553	0.22903889938241123	4597.376633496119
554	0.22925641473512653	4597.256501793203
555	0.22947393577177305	4597.131817021448
556	0.2296914627080896	4597.002441858304
557	0.22990899576634827	4596.868235873862
558	0.23012653517550427	4596.729055480115
559	0.23034408117134839	4596.584753883942
560	0.2305616339966618	4596.435181036206
561	0.23077919390137355	4596.280183581666
562	0.2309967611427206	4596.11960481029
563	0.23121433598541039	4595.953284602959
564	0.23143191870178614	4595.78105938446
565	0.23164950957199482	4595.602762065612
566	0.23186710888415785	4595.418221995642
567	0.23208471693454455	4595.22726490488
568	0.23230233402774847	4595.029712854807
569	0.2325199604768664	4594.825384179041
570	0.23273759660368054	4594.614093431685
571	0.23295524273884335	4594.39565133135
572	0.23317289922206552	4594.16986470142
573	0.23339056640230701	4593.9365364165815
574	0.2336082446379711	4593.695465345628
575	0.23382593429710152	4593.446446288241
576	0.2340436357575829	4593.1892699215805
577	0.23426134940734442	4592.923722736771
578	0.2344790756445666	4592.649586979966
579	0.23469681487789174	4592.366640592135
580	0.23491456752663736	4592.0746571435075
581	0.23513233402101358	4591.77340577558
582	0.23535011480234355	4591.462651133119
583	0.2355679103232879	4591.142153303785
584	0.23578572104807244	4590.811667749559
585	0.23600354745272	4590.470945243482
586	0.23622139002528572	4590.119731802357
587	0.23643924926609627	4589.757768616039
588	0.23665712568799327	4589.3847919832715
589	0.23687501981658035	4589.00053324006
590	0.23709293219047453	4588.604718688237
591	0.23731086336156174	4588.197069524807
592	0.23752881389525657	4587.777301770952
593	0.23774678437076635	4587.345126196038
594	0.2379647753813597	4586.9002482454525
595	0.2381827875346396	4586.442367963508
596	0.23840082145282093	4585.971179916156
597	0.23861887777301313	4585.486373115274
598	0.2388369571475072	4584.987630938166
599	0.23905506024406786	4584.4746310487235
600	0.2392731877462308	4583.947045313295
601	0.23949134035360492	4583.404539721228
602	0.23970951878217994	4582.8467742984585
603	0.23992772376463936	4582.27340302412
604	0.24014595605067887	4581.684073743216
605	0.24036421640733044	4581.078428077159
606	0.2405825056192922	4580.456101336323
607	0.24080082448926418	4579.816722428816
608	0.24101917383829002	4579.159913766724
609	0.241237554506105	4578.485291171606
610	0.2414559673514904	4577.792463782824
611	0.24167441325263414	4577.0810339542
612	0.24189289310749834	4576.350597160619
613	0.24211140783419355	4575.600741893104
614	0.24232995837136	4574.831049558743
615	0.24254854567855608	4574.041094373898
616	0.24276717073665405	4573.230443260673
617	0.24298583454824343	4572.398655736835
618	0.24320453813804205	4571.545283803927
619	0.2434232825533151	4570.66987183889
620	0.2436420688643023	4569.771956474775
621	0.24386089816465353	4568.85106648747
622	0.2440797715718729	4567.906722674047
623	0.24429869022777195	4566.938437733259
624	0.2445176552989316	4565.945716140205
625	0.24473666797717372	4564.928054019314
626	0.2449557294800422	4563.884939017513
627	0.2451748410512939	4562.81585017018
628	0.24539400396139965	4561.720257768111
629	0.245613219508056	4560.597623219271
630	0.2458324890167074	4559.447398909526
631	0.24605181384107958	4558.269028059022
632	0.24627119536372433	4557.061944574965
633	0.24649063499657603	4555.825572902663
634	0.2467101341815202	4554.559327872724
635	0.24692969439097456	4553.2626145457
636	0.2471493171284827	4551.934828049789
637	0.2473690039293213	4550.575353419236
638	0.24758875636112063	4549.18356542732
639	0.2478085760244993	4547.758828412981
640	0.24802846455371336	4546.300496108196
641	0.24824842361732036	4544.807911457145
642	0.24846845491885877	4543.280406432553
643	0.24868856019754335	4541.717301849484
644	0.24890874122897672	4540.117907170504
645	0.24912899982587805	4538.481520308238
646	0.24934933783882915	4536.807427425593
647	0.24956975715703844	4535.094902726493
648	0.2497902597091237	4533.343208244309
649	0.2500108474639139	4531.551593621452
650	0.2502315224312711	4529.7192958901605
651	0.25045228666293273	4527.8455392411415
652	0.2506731422533749	4525.929534786152
653	0.25089409134069807	4523.97048032116
654	0.25111513610753505	4521.967560073427
655	0.25133627878198267	4519.919944450555
656	0.25155752163855755	4517.82678977831
657	0.25177886699917706	4515.687238032235
658	0.25200031723416627	4513.500416561271
659	0.2522218747632917	4511.265437805039
660	0.2524435420568231	4508.981399000788
661	0.2526653216366239	4506.6473818873565
662	0.25288721607727155	4504.2624523943205
663	0.2531092280072088	4501.825660324862
664	0.2533313601099273	4499.336039034116
665	0.2535536151251839	4496.792605087936
666	0.2537759958502519	4494.1943579230565
667	0.2539985051412079	4491.540279488044
668	0.2542211459142556	4488.82933387932
669	0.254443921147088	4486.0604669663635
670	0.2546668338802898	4483.2326059969055
671	0.254889887218781	4480.344659206547
672	0.2551130843333032	4477.395515399101
673	0.25533642846195137	4474.384043524445
674	0.25555992291175106	4471.30909224261
675	0.2557835710602843	4468.169489467555
676	0.25600737635736565	4464.964041905121
677	0.2562313423267698	4461.691534569805
678	0.25645547256801393	4458.3507302905755
679	0.25667977075819576	4454.940369197171
680	0.2569042406538905	4451.459168190625
681	0.2571288860931087	4447.90582040066
682	0.2573537109973172	4444.278994616228
683	0.25757871937352655	4440.57733470528
684	0.257803915316447	4436.799459011311
685	0.25802930301071586	4432.943959734161
686	0.2582548867331999	4429.009402276371
687	0.2584806708553754	4424.994324586824
688	0.25870665984578917	4420.897236465772
689	0.2589328582726043	4416.716618851217
690	0.25915927080623435	4412.450923082721
691	0.2593859022220692	4408.098570132405
692	0.2596127574032976	4403.657949819099
693	0.2598398413438296	4399.127419977409
694	0.2600671591513245	4394.505305618501
695	0.2602947160503278	4389.789898039759
696	0.260522517385523	4384.979453912953
697	0.26075056862510354	4380.072194334456
698	0.2609788753642695	4375.066303846004
699	0.26120744332885576	4369.9599294059835
700	0.2614362783790975	4364.751179332035
701	0.26166538651353943	4359.438122201917
702	0.2618947738730955	4354.01878570644
703	0.2621244467452666	4348.491155461306
704	0.2623544115685235	4342.853173769251
705	0.26258467493686394	4337.102738339019
706	0.26281524360455083	4331.237700945074
707	0.2630461244910424	4325.255866036627
708	0.26327732468612275	4319.1549892893145
709	0.26350885145524305	4312.932776100727
710	0.26374071224508455	4306.58688001301
711	0.2639729146893545	4300.1149010826275
712	0.2642054666148271	4293.514384168465
713	0.26443837604764214	4286.782817156698
714	0.2646716512198757	4279.917629100501
715	0.26490530057639616	4272.916188285418
716	0.2651393327820223	4265.775800205576
717	0.26537375672899854	4258.493705448291
718	0.2656085815448062	4251.067077488736
719	0.265843816600328	4243.493020383409
720	0.26607947151838646	4235.768566349625
721	0.2663155561826772	4227.890673245772
722	0.2665520807471197	4219.856221926493
723	0.2667890556456492	4211.662013468988
724	0.2670264916024762	4203.30476627917
725	0.26726439964284066	4194.781113044027
726	0.2675027911042903	4186.087597545304
727	0.26774167764851514	4177.220671312531
728	0.2679810712737712	4168.176690110993
729	0.26822098432793046	4158.951910247586
730	0.26846142952219587	4149.542484695246
731	0.26870241994552285	4139.944459014989
732	0.2689439690797926	4130.153767064369
733	0.2691860908157857	4120.166226481532
734	0.26942879947000764	4109.977533924452
