%Szakasz_index	VTX	mesh_density
1296	0.18730570660467344	182195.28015894696
1297	0.1873111952210587	182172.1152052123
1298	0.18731668453537487	182148.6708471999
1299	0.18732217455622074	182124.94430439483
1300	0.1873276652922856	182100.9327798647
1301	0.1873331567523497	182076.63344749398
1302	0.18733864894528554	182052.04346315857
1303	0.18734414188005835	182027.15995565246
1304	0.18734963556572726	182001.98003050283
1305	0.1873551300114461	181976.50077102397
1306	0.18736062522646432	181950.71923477764
1307	0.1873661212201279	181924.6324555533
1308	0.18737161800188035	181898.23744259274
1309	0.18737711558126352	181871.53117890033
1310	0.18738261396791875	181844.5106278194
1311	0.18738811317158757	181817.17271941376
1312	0.18739361320211298	181789.51436531122
1313	0.18739911406944018	181761.53244968198
1314	0.18740461578361767	181733.22382756963
1315	0.18741011835479832	181704.5853333088
1316	0.18741562179324026	181675.61377152373
1317	0.187421126109308	181646.3059209686
1318	0.18742663131347348	181616.65853470116
1319	0.18743213741631706	181586.66833842924
1320	0.18743764442852864	181556.332031608
1321	0.1874431523609087	181525.64628305094
1322	0.18744866122436946	181494.60773935294
1323	0.1874541710299359	181463.21301410653
1324	0.18745968178874695	181431.45869633
1325	0.1874651935120566	181399.34134518213
1326	0.18747070621123502	181366.8574929083
1327	0.18747621989776972	181334.00363957015
1328	0.1874817345832668	181300.77625965074
1329	0.18748725027945207	181267.1717986172
1330	0.18749276699817216	181233.18666767154
1331	0.187498284751396	181198.81725400942
1332	0.18750380355121574	181164.05991101888
1333	0.18750932340984824	181128.91096398566
1334	0.1875148443396362	181093.36670486696
1335	0.18752036635304947	181057.42339709032
1336	0.1875258894626864	181021.0772730693
1337	0.187531413681275	180984.32453173
1338	0.18753693902167443	180947.1613424092
1339	0.18754246549687625	180909.58384057242
1340	0.18754799312000583	180871.5881317192
1341	0.18755352190432364	180833.1702853001
1342	0.18755905186322677	180794.32634226204
1343	0.1875645830102502	180755.0523044432
1344	0.1875701153590684	180715.34414756767
1345	0.18757564892349657	180675.19780703052
1346	0.1875811837174923	180634.60918727206
1347	0.18758671975515695	180593.5741584599
1348	0.18759225705073715	180552.08855318528
1349	0.1875977956186264	180510.14817221835
1350	0.18760333547336658	180467.74878030963
1351	0.1876088766296494	180424.88610381656
1352	0.1876144191023182	180381.5558355676
1353	0.18761996290636937	180337.753630692
1354	0.18762550805695413	180293.47510697946
1355	0.1876310545693801	180248.7158479505
1356	0.18763660245911287	180203.47139600953
1357	0.18764215174177792	180157.73725643638
1358	0.1876477024331622	180111.5088977704
1359	0.18765325454921586	180064.78174950136
1360	0.18765880810605404	180017.55119797538
1361	0.18766436311995877	179969.8125976042
1362	0.18766991960738055	179921.56125688838
1363	0.1876754775849404	179872.7924460454
1364	0.18768103706943165	179823.50139295327
1365	0.18768659807782184	179773.68328987982
1366	0.18769216062725455	179723.3332786816
1367	0.18769772473505156	179672.4464692131
1368	0.18770329041871453	179621.01792007155
1369	0.1877088576959273	179569.0426525307
1370	0.1877144265845577	179516.5156429685
1371	0.1877199971026597	179463.43182516372
1372	0.1877255692684755	179409.7860854467
1373	0.18773114310043762	179355.57326948456
1374	0.18773671861717106	179300.78817655888
1375	0.18774229583749547	179245.425557442
1376	0.18774787478042743	179189.48012209448
1377	0.18775345546518257	179132.94653042217
1378	0.18775903791117796	179075.81939465017
1379	0.18776462213803438	179018.0932834775
1380	0.18777020816557863	178959.76271289354
1381	0.18777579601384597	178900.82215214332
1382	0.18778138570308256	178841.2660243549
1383	0.18778697725374774	178781.0886965304
1384	0.18779257068651678	178720.28449086682
1385	0.18779816602228322	178658.8476774389
1386	0.18780376328216147	178596.77247400762
1387	0.18780936248748947	178534.05304672738
1388	0.1878149636598313	178470.68350909554
1389	0.1878205668209799	178406.65792445448
1390	0.18782617199295965	178341.97029613744
1391	0.18783177919802943	178276.61458060791
1392	0.18783738845868514	178210.5846723484
1393	0.18784299979766278	178143.87441701803
1394	0.18784861323794116	178076.4775990421
1395	0.18785422880274502	178008.38794774277
1396	0.18785984651554793	177939.5991355495
1397	0.18786546640007537	177870.10477535558
1398	0.1878710884803078	177799.89842316924
1399	0.18787671278048385	177728.9735728791
1400	0.18788233932510343	177657.32366069875
1401	0.18788796813893105	177584.94205910477
1402	0.18789359924699914	177511.8220821928
1403	0.18789923267461128	177437.95697879227
1404	0.18790486844734575	177363.33993523987
1405	0.1879105065910589	177287.96407466967
1406	0.18791614713188873	177211.82245545613
1407	0.1879217900962584	177134.90806881528
1408	0.18792743551087995	177057.21384079108
1409	0.187933083402758	176978.7326316454
1410	0.18793873379919337	176899.45723093158
1411	0.18794438672778713	176819.3803604276
1412	0.18795004221644432	176738.49467274276
1413	0.187955700293378	176656.79274995672
1414	0.1879613609871132	176574.2671014258
1415	0.1879670243264911	176490.91016422122
1416	0.18797269034067318	176406.71430359158
1417	0.18797835905914542	176321.67181086141
1418	0.18798403051172258	176235.77489792107
1419	0.18798970472855273	176149.01570469607
1420	0.1879953817401216	176061.38629369682
1421	0.1880010615772571	175972.87864634916
1422	0.1880067442711341	175883.4846679648
1423	0.18801242985327893	175793.19618070492
1424	0.1880181183555744	175702.00492775836
1425	0.18802380981026445	175609.9025689683
1426	0.18802950424995932	175516.8806799405
1427	0.18803520170764046	175422.930752901
1428	0.18804090221666575	175328.04419331832
1429	0.18804660581077473	175232.21231828938
1430	0.188052312524094	175135.4263617849
1431	0.18805802239114244	175037.6774620409
1432	0.18806373544683708	174938.95667031067
1433	0.18806945172649847	174839.2549460233
1434	0.18807517126585654	174738.56315201824
1435	0.18808089410105652	174636.8720617066
1436	0.18808662026866474	174534.17235016354
1437	0.1880923498056748	174430.45459377338
1438	0.1880980827495138	174325.70927245586
1439	0.18810381913804866	174219.9267651851
1440	0.18810955900959245	174113.09735148077
1441	0.188115302402911	174005.21120369557
1442	0.18812104935722967	173896.25839619932
1443	0.18812679991224002	173786.22888940034
1444	0.18813255410810692	173675.11254408272
1445	0.18813831198547548	173562.89910809955
1446	0.18814407358547836	173449.57821658792
1447	0.1881498389497432	173335.139398915
1448	0.18815560812039991	173219.57206314508
1449	0.18816138114008868	173102.86550647742
1450	0.1881671580519675	172985.0089082244
1451	0.1881729388997202	172865.99132457317
1452	0.1881787237275648	172745.80169588467
1453	0.18818451258026156	172624.42883828914
1454	0.1881903055031215	172501.86143790348
1455	0.18819610254201524	172378.08806331872
1456	0.18820190374338158	172253.0971467643
1457	0.18820770915423668	172126.876992653
1458	0.1882135188221832	171999.41577217577
1459	0.18821933279541975	171870.7015221295
1460	0.18822515112275037	171740.72214384357
1461	0.18823097385359439	171609.46539403265
1462	0.1882368010379965	171476.9188945985
1463	0.18824263272663685	171343.07011880662
1464	0.18824846897084158	171207.90639640368
1465	0.1882543098225934	171071.41490741738
1466	0.18826015533454254	170933.58268260874
1467	0.18826600556001788	170794.39659593278
1468	0.18827186055303832	170653.84336850132
1469	0.1882777203683244	170511.90956374622
1470	0.18828358506131013	170368.58157872167
1471	0.18828945468815525	170223.84565250683
1472	0.18829532930575754	170077.68785377586
1473	0.18830120897176558	169930.09408225134
1474	0.18830709374459173	169781.0500654783
1475	0.1883129836834254	169630.5413573689
1476	0.18831887884824652	169478.55332973154
1477	0.18832477929983968	169325.0711743851
1478	0.18833068509980813	169170.07990063855
1479	0.18833659631058836	169013.5643242347
1480	0.1883425129954651	168855.50907636547
1481	0.18834843521858632	168695.89858826937
1482	0.18835436304497907	168534.7170935216
1483	0.1883602965405653	168371.94862733275
1484	0.18836623577217812	168207.57701504725
1485	0.1883721808075787	168041.58587429344
1486	0.1883781317154733	167873.9586102688
1487	0.1883840885655308	167704.67841128763
1488	0.18839005142840065	167533.72824381664
1489	0.18839602037573133	167361.09084701483
1490	0.18840199548018924	167186.74873455195
1491	0.18840797681547788	167010.6841850278
1492	0.18841396445635775	166832.8792366191
1493	0.18841995847866663	166653.3156859024
1494	0.18842595895934044	166471.97508541658
1495	0.18843196597643438	166288.8387292473
1496	0.18843797960914505	166103.88765899342
1497	0.18844399993783267	165917.10265237177
1498	0.18845002704404423	165728.46421989944
1499	0.188456061010537	165537.95259965234
1500	0.18846210192130275	165345.54775241914
1501	0.1884681498615926	165151.2293527161
1502	0.1884742049179426	164954.9767885836
1503	0.1884802671781997	164756.76915270547
1504	0.18848633673154883	164556.5852332776
1505	0.18849241366854033	164354.4035158942
1506	0.18849849808111832	164150.20216785945
1507	0.18850459006264983	163943.95903881593
1508	0.18851068970795462	163735.65165137968
1509	0.18851679711333588	163525.2571923672
1510	0.18852291237661184	163312.75250980636
1511	0.1885290355971481	163098.11410235762
1512	0.18853516687589097	162881.31811235036
1513	0.18854130631540184	162662.34032018835
1514	0.1885474540198922	162441.15613499473
1515	0.18855361009526	162217.740583783
1516	0.18855977464912693	161992.06830940614
1517	0.18856594779087663	161764.11355462568
1518	0.18857212963169426	161533.85016156858
1519	0.18857832028460694	161301.251552357
1520	0.18858451986452573	161066.29073164106
1521	0.1885907284882884	160828.94026395903
1522	0.18859694627470394	160589.17227729395
1523	0.188603173344598	160346.95843951294
1524	0.18860940982086005	160102.26996094
1525	0.18861565582849157	159855.0775714831
1526	0.18862191149465615	159605.35151673626
1527	0.18862817694873082	159353.06154731885
1528	0.18863445232235898	159098.17690023585
1529	0.18864073774950518	158840.66629209404
1530	0.18864703336651148	158580.497905113
1531	0.18865333931215555	158317.63937657987
1532	0.18865965572771062	158052.05777646916
1533	0.1886659827570076	157783.71960742242
1534	0.18867232054649874	157512.59077566213
1535	0.18867866924532387	157238.63658986625
1536	0.1886850290053783	156961.82173474404
1537	0.18869139998138348	156682.11026088157
1538	0.18869778233095955	156399.46557016554
1539	0.18870417621470048	156113.85039088124
1540	0.188710581796252	155825.22677181184
1541	0.1887169992423916	155533.55605330915
1542	0.18872342872311187	155238.79885414933
1543	0.18872987041170636	154940.91505253772
1544	0.18873632448485844	154639.86376549868
1545	0.18874279112273337	154335.60332613988
1546	0.18874927050907359	154028.09126291543
1547	0.1887557628312974	153717.28428292085
1548	0.18876226828060108	153403.1382389821
1549	0.18876878705206482	153085.60811560723
1550	0.1887753193447624	152764.6479971298
1551	0.18878186536187508	152440.21104708742
1552	0.18878842531080936	152112.24948004098
1553	0.18879499940331945	151780.71453134052
1554	0.18880158785563428	151445.55643526535
1555	0.18880819088858908	151106.72438611873
1556	0.18881480872776243	150764.16651896518
1557	0.18882144160361808	150417.82986439063
1558	0.1888280897516528	150067.6603302155
1559	0.1888347534125495	149713.6026535415
1560	0.18884143283233684	149355.60037202353
1561	0.18884812826255512	148993.59578689735
1562	0.18885483996042857	148627.52992199655
1563	0.18886156818904493	148257.34248347091
1564	0.18886831321754233	147882.9718192948
1565	0.18887507532130382	147504.3548740842
1566	0.1888818547821601	147121.42714516324
1567	0.1888886518886007	146734.1226330546
1568	0.1888954669359943	146342.37379414824
1569	0.18890230022681823	145946.1114870456
1570	0.18890915207089828	145545.2649215222
1571	0.18891602278565867	145139.76159882406
1572	0.18892291269638323	144729.52725522104
1573	0.18892982213648826	144314.48580060227
1574	0.18893675144780758	143894.55925407927
1575	0.18894370098089058	143469.66767624056
1576	0.18895067109531405	143039.72909947822
1577	0.18895766216000842	142604.65945610302
1578	0.1889646745535993	142164.3725006735
1579	0.1889717086647652	141718.77972599422
1580	0.1889787648926126	141267.79028564336
1581	0.18898584364706877	140811.31089954497
1582	0.18899294534929434	140349.2457652122
1583	0.18900007043211575	139881.4964571262
1584	0.18900721934047982	139407.96182631663
